,filename,new_filename,label,group,delta,timestamp
1583,2019-04-05-13-55-50-840667-CAM1_pet-clair.png,2019-04-05-13-55-50-840667-CAM1_pet-clair_grp676.png,pet-clair,676,0 days 00:00:00,2019-04-05 13:55:50
1584,2019-04-05-13-56-03-039151-CAM2_pet-fonce.png,2019-04-05-13-56-03-039151-CAM2_pet-fonce_grp677.png,pet-fonce,677,0 days 00:00:13,2019-04-05 13:56:03
1585,2019-04-05-13-56-03-733028-CAM1_not-labeled.png,2019-04-05-13-56-03-733028-CAM1_pet-fonce_grp677.png,pet-fonce,677,0 days 00:00:00,2019-04-05 13:56:03
1586,2019-04-05-13-56-09-491587-CAM2_pet-clair.png,2019-04-05-13-56-09-491587-CAM2_pet-clair_grp678.png,pet-clair,678,0 days 00:00:06,2019-04-05 13:56:09
1587,2019-04-05-13-56-10-202596-CAM1_pet-clair.png,2019-04-05-13-56-10-202596-CAM1_pet-clair_grp678.png,pet-clair,678,0 days 00:00:01,2019-04-05 13:56:10
1588,2019-04-05-13-56-19-245016-CAM2_pp.png,2019-04-05-13-56-19-245016-CAM2_pp_grp679.png,pp,679,0 days 00:00:09,2019-04-05 13:56:19
1589,2019-04-05-13-56-19-986982-CAM1_not-labeled.png,2019-04-05-13-56-19-986982-CAM1_pp_grp679.png,pp,679,0 days 00:00:00,2019-04-05 13:56:19
1590,2019-04-05-13-56-26-534660-CAM2_not-labeled.png,2019-04-05-13-56-26-534660-CAM2_not-labeled_grp680.png,not-labeled,680,0 days 00:00:07,2019-04-05 13:56:26
1591,2019-04-05-13-56-27-224878-CAM1_not-labeled.png,2019-04-05-13-56-27-224878-CAM1_not-labeled_grp680.png,not-labeled,680,0 days 00:00:01,2019-04-05 13:56:27
1592,2019-04-05-13-56-39-930555-CAM2_pp.png,2019-04-05-13-56-39-930555-CAM2_pp_grp681.png,pp,681,0 days 00:00:12,2019-04-05 13:56:39
1593,2019-04-05-13-56-40-671961-CAM1_pp.png,2019-04-05-13-56-40-671961-CAM1_pp_grp681.png,pp,681,0 days 00:00:01,2019-04-05 13:56:40
1594,2019-04-05-13-56-54-340608-CAM2_pp.png,2019-04-05-13-56-54-340608-CAM2_pp_grp682.png,pp,682,0 days 00:00:14,2019-04-05 13:56:54
1595,2019-04-05-13-56-55-035440-CAM1_pp.png,2019-04-05-13-56-55-035440-CAM1_pp_grp682.png,pp,682,0 days 00:00:01,2019-04-05 13:56:55
1596,2019-04-05-13-57-06-528613-CAM2_not-labeled.png,2019-04-05-13-57-06-528613-CAM2_pp_grp683.png,pp,683,0 days 00:00:11,2019-04-05 13:57:06
1597,2019-04-05-13-57-07-203329-CAM1_pp.png,2019-04-05-13-57-07-203329-CAM1_pp_grp683.png,pp,683,0 days 00:00:01,2019-04-05 13:57:07
1598,2019-04-05-13-57-18-095170-CAM2_pp.png,2019-04-05-13-57-18-095170-CAM2_pp_grp684.png,pp,684,0 days 00:00:11,2019-04-05 13:57:18
1599,2019-04-05-13-57-18-778466-CAM1_pp.png,2019-04-05-13-57-18-778466-CAM1_pp_grp684.png,pp,684,0 days 00:00:00,2019-04-05 13:57:18
1600,2019-04-05-13-57-24-688854-CAM2_pp.png,2019-04-05-13-57-24-688854-CAM2_pp_grp685.png,pp,685,0 days 00:00:06,2019-04-05 13:57:24
1601,2019-04-05-13-57-25-412582-CAM1_pp.png,2019-04-05-13-57-25-412582-CAM1_pp_grp685.png,pp,685,0 days 00:00:01,2019-04-05 13:57:25
1602,2019-04-05-13-57-30-981059-CAM2_pp.png,2019-04-05-13-57-30-981059-CAM2_pp_grp686.png,pp,686,0 days 00:00:05,2019-04-05 13:57:30
1603,2019-04-05-13-57-31-673479-CAM1_pp.png,2019-04-05-13-57-31-673479-CAM1_pp_grp686.png,pp,686,0 days 00:00:01,2019-04-05 13:57:31
1604,2019-04-05-13-57-41-669733-CAM2_pp.png,2019-04-05-13-57-41-669733-CAM2_pp_grp687.png,pp,687,0 days 00:00:10,2019-04-05 13:57:41
1605,2019-04-05-13-57-42-380827-CAM1_not-labeled.png,2019-04-05-13-57-42-380827-CAM1_pp_grp687.png,pp,687,0 days 00:00:01,2019-04-05 13:57:42
1606,2019-04-05-13-57-48-895198-CAM2_pp.png,2019-04-05-13-57-48-895198-CAM2_pp_grp688.png,pp,688,0 days 00:00:06,2019-04-05 13:57:48
1607,2019-04-05-13-57-49-583251-CAM1_pp.png,2019-04-05-13-57-49-583251-CAM1_pp_grp688.png,pp,688,0 days 00:00:01,2019-04-05 13:57:49
1608,2019-04-05-13-57-59-667109-CAM2_not-labeled.png,2019-04-05-13-57-59-667109-CAM2_pet-clair_grp689.png,pet-clair,689,0 days 00:00:10,2019-04-05 13:57:59
1609,2019-04-05-13-58-00-386138-CAM1_pet-clair.png,2019-04-05-13-58-00-386138-CAM1_pet-clair_grp689.png,pet-clair,689,0 days 00:00:01,2019-04-05 13:58:00
1610,2019-04-05-13-58-06-106031-CAM2_pet-clair.png,2019-04-05-13-58-06-106031-CAM2_pet-clair_grp690.png,pet-clair,690,0 days 00:00:06,2019-04-05 13:58:06
1611,2019-04-05-13-58-06-797214-CAM1_pet-clair.png,2019-04-05-13-58-06-797214-CAM1_pet-clair_grp690.png,pet-clair,690,0 days 00:00:00,2019-04-05 13:58:06
1612,2019-04-05-13-58-12-534753-CAM2_godet-vide.png,2019-04-05-13-58-12-534753-CAM2_pet-fonce_grp691.png,pet-fonce,691,0 days 00:00:06,2019-04-05 13:58:12
1613,2019-04-05-13-58-13-330391-CAM1_pet-fonce.png,2019-04-05-13-58-13-330391-CAM1_pet-fonce_grp691.png,pet-fonce,691,0 days 00:00:01,2019-04-05 13:58:13
1614,2019-04-05-13-58-18-136042-CAM2_pet-fonce.png,2019-04-05-13-58-18-136042-CAM2_pet-fonce_grp692.png,pet-fonce,692,0 days 00:00:05,2019-04-05 13:58:18
1615,2019-04-05-13-58-18-804435-CAM1_pet-fonce.png,2019-04-05-13-58-18-804435-CAM1_pet-fonce_grp692.png,pet-fonce,692,0 days 00:00:00,2019-04-05 13:58:18
1616,2019-04-05-13-58-36-394093-CAM2_pet-fonce.png,2019-04-05-13-58-36-394093-CAM2_pet-fonce_grp693.png,pet-fonce,693,0 days 00:00:18,2019-04-05 13:58:36
1617,2019-04-05-13-58-37-124132-CAM1_pet-fonce.png,2019-04-05-13-58-37-124132-CAM1_pet-fonce_grp693.png,pet-fonce,693,0 days 00:00:01,2019-04-05 13:58:37
1618,2019-04-05-13-58-54-342993-CAM2_pet-fonce.png,2019-04-05-13-58-54-342993-CAM2_pet-fonce_grp694.png,pet-fonce,694,0 days 00:00:17,2019-04-05 13:58:54
1619,2019-04-05-13-58-55-079552-CAM1_pet-fonce.png,2019-04-05-13-58-55-079552-CAM1_pet-fonce_grp694.png,pet-fonce,694,0 days 00:00:01,2019-04-05 13:58:55
1620,2019-04-05-13-59-01-011227-CAM2_pet-fonce.png,2019-04-05-13-59-01-011227-CAM2_pet-fonce_grp695.png,pet-fonce,695,0 days 00:00:06,2019-04-05 13:59:01
1621,2019-04-05-13-59-01-699453-CAM1_pet-fonce.png,2019-04-05-13-59-01-699453-CAM1_pet-fonce_grp695.png,pet-fonce,695,0 days 00:00:00,2019-04-05 13:59:01
1622,2019-04-05-13-59-11-128117-CAM2_pet-clair.png,2019-04-05-13-59-11-128117-CAM2_pet-clair_grp696.png,pet-clair,696,0 days 00:00:10,2019-04-05 13:59:11
1623,2019-04-05-13-59-11-901464-CAM1_not-labeled.png,2019-04-05-13-59-11-901464-CAM1_pet-clair_grp696.png,pet-clair,696,0 days 00:00:00,2019-04-05 13:59:11
1624,2019-04-05-13-59-31-668929-CAM2_pet-clair.png,2019-04-05-13-59-31-668929-CAM2_pet-clair_grp697.png,pet-clair,697,0 days 00:00:20,2019-04-05 13:59:31
1625,2019-04-05-13-59-32-404354-CAM1_pet-clair.png,2019-04-05-13-59-32-404354-CAM1_pet-clair_grp697.png,pet-clair,697,0 days 00:00:01,2019-04-05 13:59:32
1626,2019-04-05-14-00-08-990061-CAM2_pet-clair.png,2019-04-05-14-00-08-990061-CAM2_pet-clair_grp698.png,pet-clair,698,0 days 00:00:36,2019-04-05 14:00:08
1627,2019-04-05-14-00-09-666910-CAM1_pet-clair.png,2019-04-05-14-00-09-666910-CAM1_pet-clair_grp698.png,pet-clair,698,0 days 00:00:01,2019-04-05 14:00:09
1628,2019-04-05-14-00-15-801788-CAM2_pet-clair.png,2019-04-05-14-00-15-801788-CAM2_pet-clair_grp699.png,pet-clair,699,0 days 00:00:06,2019-04-05 14:00:15
1629,2019-04-05-14-00-16-497822-CAM1_pet-clair.png,2019-04-05-14-00-16-497822-CAM1_pet-clair_grp699.png,pet-clair,699,0 days 00:00:01,2019-04-05 14:00:16
1630,2019-04-05-14-00-29-199207-CAM2_pp.png,2019-04-05-14-00-29-199207-CAM2_pp_grp700.png,pp,700,0 days 00:00:13,2019-04-05 14:00:29
1631,2019-04-05-14-00-29-937224-CAM1_pp.png,2019-04-05-14-00-29-937224-CAM1_pp_grp700.png,pp,700,0 days 00:00:00,2019-04-05 14:00:29
1632,2019-04-05-14-00-34-203660-CAM2_pp.png,2019-04-05-14-00-34-203660-CAM2_pp_grp701.png,pp,701,0 days 00:00:05,2019-04-05 14:00:34
1633,2019-04-05-14-00-34-855734-CAM1_pp.png,2019-04-05-14-00-34-855734-CAM1_pp_grp701.png,pp,701,0 days 00:00:00,2019-04-05 14:00:34
1634,2019-04-05-14-00-40-580301-CAM2_godet-vide.png,2019-04-05-14-00-40-580301-CAM2_godet-vide_grp702.png,godet-vide,702,0 days 00:00:06,2019-04-05 14:00:40
1635,2019-04-05-14-00-41-257841-CAM1_godet-vide.png,2019-04-05-14-00-41-257841-CAM1_godet-vide_grp702.png,godet-vide,702,0 days 00:00:01,2019-04-05 14:00:41
1636,2019-04-05-14-00-54-539459-CAM2_not-labeled.png,2019-04-05-14-00-54-539459-CAM2_pp_grp703.png,pp,703,0 days 00:00:13,2019-04-05 14:00:54
1637,2019-04-05-14-00-55-271798-CAM1_pp.png,2019-04-05-14-00-55-271798-CAM1_pp_grp703.png,pp,703,0 days 00:00:01,2019-04-05 14:00:55
1638,2019-04-05-14-00-59-841476-CAM2_pp.png,2019-04-05-14-00-59-841476-CAM2_pp_grp704.png,pp,704,0 days 00:00:04,2019-04-05 14:00:59
1639,2019-04-05-14-01-00-518294-CAM1_pp.png,2019-04-05-14-01-00-518294-CAM1_pp_grp704.png,pp,704,0 days 00:00:01,2019-04-05 14:01:00
1640,2019-04-05-14-01-08-564756-CAM2_pp.png,2019-04-05-14-01-08-564756-CAM2_pp_grp705.png,pp,705,0 days 00:00:08,2019-04-05 14:01:08
1641,2019-04-05-14-01-09-239997-CAM1_not-labeled.png,2019-04-05-14-01-09-239997-CAM1_pp_grp705.png,pp,705,0 days 00:00:01,2019-04-05 14:01:09
1642,2019-04-05-14-01-22-138247-CAM2_pe-hd-opaque.png,2019-04-05-14-01-22-138247-CAM2_pe-hd-opaque_grp706.png,pe-hd-opaque,706,0 days 00:00:13,2019-04-05 14:01:22
1643,2019-04-05-14-01-22-818927-CAM1_pe-hd-opaque.png,2019-04-05-14-01-22-818927-CAM1_pe-hd-opaque_grp706.png,pe-hd-opaque,706,0 days 00:00:00,2019-04-05 14:01:22
1644,2019-04-05-14-01-37-656735-CAM2_pp.png,2019-04-05-14-01-37-656735-CAM2_pp_grp707.png,pp,707,0 days 00:00:15,2019-04-05 14:01:37
1645,2019-04-05-14-01-38-389870-CAM1_pp.png,2019-04-05-14-01-38-389870-CAM1_pp_grp707.png,pp,707,0 days 00:00:01,2019-04-05 14:01:38
1646,2019-04-05-14-01-43-156766-CAM2_not-labeled.png,2019-04-05-14-01-43-156766-CAM2_pp_grp708.png,pp,708,0 days 00:00:05,2019-04-05 14:01:43
1647,2019-04-05-14-01-43-806430-CAM1_pp.png,2019-04-05-14-01-43-806430-CAM1_pp_grp708.png,pp,708,0 days 00:00:00,2019-04-05 14:01:43
1648,2019-04-05-14-01-53-431917-CAM2_pp.png,2019-04-05-14-01-53-431917-CAM2_pp_grp709.png,pp,709,0 days 00:00:10,2019-04-05 14:01:53
1649,2019-04-05-14-01-54-170142-CAM1_pp.png,2019-04-05-14-01-54-170142-CAM1_pp_grp709.png,pp,709,0 days 00:00:01,2019-04-05 14:01:54
1650,2019-04-05-14-02-03-387129-CAM2_pet-clair.png,2019-04-05-14-02-03-387129-CAM2_pet-clair_grp710.png,pet-clair,710,0 days 00:00:09,2019-04-05 14:02:03
1651,2019-04-05-14-02-04-093099-CAM1_not-labeled.png,2019-04-05-14-02-04-093099-CAM1_pet-clair_grp710.png,pet-clair,710,0 days 00:00:01,2019-04-05 14:02:04
1652,2019-04-05-14-02-08-705899-CAM2_not-labeled.png,2019-04-05-14-02-08-705899-CAM2_pet-clair_grp711.png,pet-clair,711,0 days 00:00:04,2019-04-05 14:02:08
1653,2019-04-05-14-02-09-386291-CAM1_pet-clair.png,2019-04-05-14-02-09-386291-CAM1_pet-clair_grp711.png,pet-clair,711,0 days 00:00:01,2019-04-05 14:02:09
1654,2019-04-05-14-02-15-711659-CAM2_pet-fonce.png,2019-04-05-14-02-15-711659-CAM2_pet-fonce_grp712.png,pet-fonce,712,0 days 00:00:06,2019-04-05 14:02:15
1655,2019-04-05-14-02-16-408052-CAM1_pet-fonce.png,2019-04-05-14-02-16-408052-CAM1_pet-fonce_grp712.png,pet-fonce,712,0 days 00:00:01,2019-04-05 14:02:16
1656,2019-04-05-14-02-26-028030-CAM2_pet-clair.png,2019-04-05-14-02-26-028030-CAM2_pet-clair_grp713.png,pet-clair,713,0 days 00:00:10,2019-04-05 14:02:26
1657,2019-04-05-14-02-26-707804-CAM1_pet-clair.png,2019-04-05-14-02-26-707804-CAM1_pet-clair_grp713.png,pet-clair,713,0 days 00:00:00,2019-04-05 14:02:26
1658,2019-04-05-14-02-31-491029-CAM2_not-labeled.png,2019-04-05-14-02-31-491029-CAM2_not-labeled_grp714.png,not-labeled,714,0 days 00:00:05,2019-04-05 14:02:31
1659,2019-04-05-14-02-32-218104-CAM1_not-labeled.png,2019-04-05-14-02-32-218104-CAM1_not-labeled_grp714.png,not-labeled,714,0 days 00:00:01,2019-04-05 14:02:32
1660,2019-04-05-14-02-38-312757-CAM2_pet-clair.png,2019-04-05-14-02-38-312757-CAM2_pet-clair_grp715.png,pet-clair,715,0 days 00:00:06,2019-04-05 14:02:38
1661,2019-04-05-14-02-39-000967-CAM1_pet-clair.png,2019-04-05-14-02-39-000967-CAM1_pet-clair_grp715.png,pet-clair,715,0 days 00:00:01,2019-04-05 14:02:39
1662,2019-04-05-14-03-22-286877-CAM2_pet-fonce.png,2019-04-05-14-03-22-286877-CAM2_pet-fonce_grp716.png,pet-fonce,716,0 days 00:00:43,2019-04-05 14:03:22
1663,2019-04-05-14-03-22-983488-CAM1_pet-fonce.png,2019-04-05-14-03-22-983488-CAM1_pet-fonce_grp716.png,pet-fonce,716,0 days 00:00:00,2019-04-05 14:03:22
1664,2019-04-05-14-03-27-164579-CAM2_pet-fonce.png,2019-04-05-14-03-27-164579-CAM2_pet-fonce_grp717.png,pet-fonce,717,0 days 00:00:05,2019-04-05 14:03:27
1665,2019-04-05-14-03-28-002783-CAM1_pet-fonce.png,2019-04-05-14-03-28-002783-CAM1_pet-fonce_grp717.png,pet-fonce,717,0 days 00:00:01,2019-04-05 14:03:28
1666,2019-04-05-14-03-32-877302-CAM2_pet-fonce.png,2019-04-05-14-03-32-877302-CAM2_pet-fonce_grp718.png,pet-fonce,718,0 days 00:00:04,2019-04-05 14:03:32
1667,2019-04-05-14-03-33-553678-CAM1_pet-fonce.png,2019-04-05-14-03-33-553678-CAM1_pet-fonce_grp718.png,pet-fonce,718,0 days 00:00:01,2019-04-05 14:03:33
1668,2019-04-05-14-03-37-760538-CAM2_pet-fonce.png,2019-04-05-14-03-37-760538-CAM2_pet-fonce_grp719.png,pet-fonce,719,0 days 00:00:04,2019-04-05 14:03:37
1669,2019-04-05-14-03-38-446041-CAM1_pet-fonce.png,2019-04-05-14-03-38-446041-CAM1_pet-fonce_grp719.png,pet-fonce,719,0 days 00:00:01,2019-04-05 14:03:38
1670,2019-04-05-14-03-44-543431-CAM2_not-labeled.png,2019-04-05-14-03-44-543431-CAM2_pet-fonce_grp720.png,pet-fonce,720,0 days 00:00:06,2019-04-05 14:03:44
1671,2019-04-05-14-03-45-204596-CAM1_pet-fonce.png,2019-04-05-14-03-45-204596-CAM1_pet-fonce_grp720.png,pet-fonce,720,0 days 00:00:01,2019-04-05 14:03:45
1672,2019-04-05-14-03-50-870534-CAM2_pet-fonce.png,2019-04-05-14-03-50-870534-CAM2_pet-fonce_grp721.png,pet-fonce,721,0 days 00:00:05,2019-04-05 14:03:50
1673,2019-04-05-14-03-51-591705-CAM1_pet-fonce.png,2019-04-05-14-03-51-591705-CAM1_pet-fonce_grp721.png,pet-fonce,721,0 days 00:00:01,2019-04-05 14:03:51
1674,2019-04-05-14-03-55-953323-CAM2_pet-fonce.png,2019-04-05-14-03-55-953323-CAM2_pet-fonce_grp722.png,pet-fonce,722,0 days 00:00:04,2019-04-05 14:03:55
1675,2019-04-05-14-03-56-792902-CAM1_pet-fonce.png,2019-04-05-14-03-56-792902-CAM1_pet-fonce_grp722.png,pet-fonce,722,0 days 00:00:01,2019-04-05 14:03:56
1676,2019-04-05-14-04-02-849293-CAM2_pet-fonce.png,2019-04-05-14-04-02-849293-CAM2_pet-fonce_grp723.png,pet-fonce,723,0 days 00:00:06,2019-04-05 14:04:02
1677,2019-04-05-14-04-03-574418-CAM1_not-labeled.png,2019-04-05-14-04-03-574418-CAM1_pet-fonce_grp723.png,pet-fonce,723,0 days 00:00:01,2019-04-05 14:04:03
1678,2019-04-05-14-04-08-192568-CAM2_pet-fonce.png,2019-04-05-14-04-08-192568-CAM2_pet-fonce_grp724.png,pet-fonce,724,0 days 00:00:05,2019-04-05 14:04:08
1679,2019-04-05-14-04-08-863786-CAM1_not-labeled.png,2019-04-05-14-04-08-863786-CAM1_pet-fonce_grp724.png,pet-fonce,724,0 days 00:00:00,2019-04-05 14:04:08
1680,2019-04-05-14-04-13-583707-CAM2_pet-fonce.png,2019-04-05-14-04-13-583707-CAM2_pet-fonce_grp725.png,pet-fonce,725,0 days 00:00:05,2019-04-05 14:04:13
1681,2019-04-05-14-04-14-272245-CAM1_pet-fonce.png,2019-04-05-14-04-14-272245-CAM1_pet-fonce_grp725.png,pet-fonce,725,0 days 00:00:01,2019-04-05 14:04:14
1682,2019-04-05-14-04-47-128160-CAM2_pet-clair.png,2019-04-05-14-04-47-128160-CAM2_pet-clair_grp726.png,pet-clair,726,0 days 00:00:33,2019-04-05 14:04:47
1683,2019-04-05-14-04-47-852326-CAM1_pet-clair.png,2019-04-05-14-04-47-852326-CAM1_pet-clair_grp726.png,pet-clair,726,0 days 00:00:00,2019-04-05 14:04:47
1684,2019-04-05-14-05-37-608880-CAM2_pet-clair.png,2019-04-05-14-05-37-608880-CAM2_pet-clair_grp727.png,pet-clair,727,0 days 00:00:50,2019-04-05 14:05:37
1685,2019-04-05-14-05-38-301166-CAM1_pet-clair.png,2019-04-05-14-05-38-301166-CAM1_pet-clair_grp727.png,pet-clair,727,0 days 00:00:01,2019-04-05 14:05:38
1686,2019-04-05-14-05-48-420419-CAM2_pe-hd-opaque.png,2019-04-05-14-05-48-420419-CAM2_pe-hd-opaque_grp728.png,pe-hd-opaque,728,0 days 00:00:10,2019-04-05 14:05:48
1687,2019-04-05-14-05-49-062160-CAM1_pe-hd-opaque.png,2019-04-05-14-05-49-062160-CAM1_pe-hd-opaque_grp728.png,pe-hd-opaque,728,0 days 00:00:01,2019-04-05 14:05:49
1688,2019-04-05-14-05-55-182924-CAM2_pe-hd-opaque.png,2019-04-05-14-05-55-182924-CAM2_pe-hd-opaque_grp729.png,pe-hd-opaque,729,0 days 00:00:06,2019-04-05 14:05:55
1689,2019-04-05-14-05-55-913507-CAM1_pe-hd-opaque.png,2019-04-05-14-05-55-913507-CAM1_pe-hd-opaque_grp729.png,pe-hd-opaque,729,0 days 00:00:00,2019-04-05 14:05:55
1690,2019-04-05-14-06-10-364470-CAM2_not-labeled.png,2019-04-05-14-06-10-364470-CAM2_iconnnu_grp730.png,iconnnu,730,0 days 00:00:15,2019-04-05 14:06:10
1691,2019-04-05-14-06-11-044033-CAM1_iconnnu.png,2019-04-05-14-06-11-044033-CAM1_iconnnu_grp730.png,iconnnu,730,0 days 00:00:01,2019-04-05 14:06:11
1692,2019-04-05-14-06-15-415997-CAM2_iconnnu.png,2019-04-05-14-06-15-415997-CAM2_iconnnu_grp731.png,iconnnu,731,0 days 00:00:04,2019-04-05 14:06:15
1693,2019-04-05-14-06-16-174797-CAM1_not-labeled.png,2019-04-05-14-06-16-174797-CAM1_iconnnu_grp731.png,iconnnu,731,0 days 00:00:01,2019-04-05 14:06:16
1694,2019-04-05-14-06-22-662011-CAM2_iconnnu.png,2019-04-05-14-06-22-662011-CAM2_iconnnu_grp732.png,iconnnu,732,0 days 00:00:06,2019-04-05 14:06:22
1695,2019-04-05-14-06-23-386526-CAM1_iconnnu.png,2019-04-05-14-06-23-386526-CAM1_iconnnu_grp732.png,iconnnu,732,0 days 00:00:01,2019-04-05 14:06:23
1696,2019-04-05-14-06-34-152406-CAM2_pet-barquette-clair.png,2019-04-05-14-06-34-152406-CAM2_pet-barquette-clair_grp733.png,pet-barquette-clair,733,0 days 00:00:11,2019-04-05 14:06:34
1697,2019-04-05-14-06-34-849446-CAM1_pet-barquette-clair.png,2019-04-05-14-06-34-849446-CAM1_pet-barquette-clair_grp733.png,pet-barquette-clair,733,0 days 00:00:00,2019-04-05 14:06:34
1698,2019-04-05-14-06-39-065592-CAM2_pet-barquette-clair.png,2019-04-05-14-06-39-065592-CAM2_pet-barquette-clair_grp734.png,pet-barquette-clair,734,0 days 00:00:05,2019-04-05 14:06:39
1699,2019-04-05-14-06-39-751576-CAM1_pet-barquette-clair.png,2019-04-05-14-06-39-751576-CAM1_pet-barquette-clair_grp734.png,pet-barquette-clair,734,0 days 00:00:00,2019-04-05 14:06:39
1700,2019-04-05-14-06-45-911990-CAM2_pet-barquette-clair.png,2019-04-05-14-06-45-911990-CAM2_pet-barquette-clair_grp735.png,pet-barquette-clair,735,0 days 00:00:06,2019-04-05 14:06:45
1701,2019-04-05-14-06-46-588646-CAM1_not-labeled.png,2019-04-05-14-06-46-588646-CAM1_pet-barquette-clair_grp735.png,pet-barquette-clair,735,0 days 00:00:01,2019-04-05 14:06:46
1702,2019-04-05-14-06-51-190209-CAM2_not-labeled.png,2019-04-05-14-06-51-190209-CAM2_not-labeled_grp736.png,not-labeled,736,0 days 00:00:05,2019-04-05 14:06:51
1703,2019-04-05-14-06-51-875710-CAM1_not-labeled.png,2019-04-05-14-06-51-875710-CAM1_not-labeled_grp736.png,not-labeled,736,0 days 00:00:00,2019-04-05 14:06:51
1704,2019-04-05-14-07-19-723148-CAM2_pet-clair.png,2019-04-05-14-07-19-723148-CAM2_pet-clair_grp737.png,pet-clair,737,0 days 00:00:28,2019-04-05 14:07:19
1705,2019-04-05-14-07-20-419468-CAM1_pet-clair.png,2019-04-05-14-07-20-419468-CAM1_pet-clair_grp737.png,pet-clair,737,0 days 00:00:01,2019-04-05 14:07:20
1706,2019-04-05-14-07-33-522041-CAM2_pet-clair.png,2019-04-05-14-07-33-522041-CAM2_pet-clair_grp738.png,pet-clair,738,0 days 00:00:13,2019-04-05 14:07:33
1707,2019-04-05-14-07-34-271369-CAM1_not-labeled.png,2019-04-05-14-07-34-271369-CAM1_pet-clair_grp738.png,pet-clair,738,0 days 00:00:01,2019-04-05 14:07:34
1708,2019-04-05-14-07-39-066765-CAM2_pet-clair.png,2019-04-05-14-07-39-066765-CAM2_pet-clair_grp739.png,pet-clair,739,0 days 00:00:05,2019-04-05 14:07:39
1709,2019-04-05-14-07-39-785218-CAM1_not-labeled.png,2019-04-05-14-07-39-785218-CAM1_pet-clair_grp739.png,pet-clair,739,0 days 00:00:00,2019-04-05 14:07:39
1710,2019-04-05-14-07-45-512272-CAM2_pet-clair.png,2019-04-05-14-07-45-512272-CAM2_pet-clair_grp740.png,pet-clair,740,0 days 00:00:06,2019-04-05 14:07:45
1711,2019-04-05-14-07-46-196400-CAM1_not-labeled.png,2019-04-05-14-07-46-196400-CAM1_pet-clair_grp740.png,pet-clair,740,0 days 00:00:01,2019-04-05 14:07:46
1712,2019-04-05-14-08-00-660881-CAM2_pe-hd-opaque.png,2019-04-05-14-08-00-660881-CAM2_pe-hd-opaque_grp741.png,pe-hd-opaque,741,0 days 00:00:14,2019-04-05 14:08:00
1713,2019-04-05-14-08-01-364633-CAM1_pe-hd-opaque.png,2019-04-05-14-08-01-364633-CAM1_pe-hd-opaque_grp741.png,pe-hd-opaque,741,0 days 00:00:01,2019-04-05 14:08:01
1714,2019-04-05-14-08-14-985970-CAM2_pe-hd-opaque.png,2019-04-05-14-08-14-985970-CAM2_pe-hd-opaque_grp742.png,pe-hd-opaque,742,0 days 00:00:13,2019-04-05 14:08:14
1715,2019-04-05-14-08-15-696160-CAM1_pe-hd-opaque.png,2019-04-05-14-08-15-696160-CAM1_pe-hd-opaque_grp742.png,pe-hd-opaque,742,0 days 00:00:01,2019-04-05 14:08:15
1716,2019-04-05-14-08-22-800900-CAM2_pet-fonce.png,2019-04-05-14-08-22-800900-CAM2_pet-fonce_grp743.png,pet-fonce,743,0 days 00:00:07,2019-04-05 14:08:22
1717,2019-04-05-14-08-23-473837-CAM1_pet-fonce.png,2019-04-05-14-08-23-473837-CAM1_pet-fonce_grp743.png,pet-fonce,743,0 days 00:00:01,2019-04-05 14:08:23
1718,2019-04-05-14-08-40-627161-CAM2_pet-fonce.png,2019-04-05-14-08-40-627161-CAM2_pet-fonce_grp744.png,pet-fonce,744,0 days 00:00:17,2019-04-05 14:08:40
1719,2019-04-05-14-08-41-368661-CAM1_pet-fonce.png,2019-04-05-14-08-41-368661-CAM1_pet-fonce_grp744.png,pet-fonce,744,0 days 00:00:01,2019-04-05 14:08:41
1720,2019-04-05-14-08-45-942870-CAM2_pet-fonce.png,2019-04-05-14-08-45-942870-CAM2_pet-fonce_grp745.png,pet-fonce,745,0 days 00:00:04,2019-04-05 14:08:45
1721,2019-04-05-14-08-46-651628-CAM1_pet-fonce.png,2019-04-05-14-08-46-651628-CAM1_pet-fonce_grp745.png,pet-fonce,745,0 days 00:00:01,2019-04-05 14:08:46
1722,2019-04-05-14-08-52-885852-CAM2_pet-fonce.png,2019-04-05-14-08-52-885852-CAM2_pet-fonce_grp746.png,pet-fonce,746,0 days 00:00:06,2019-04-05 14:08:52
1723,2019-04-05-14-08-53-624461-CAM1_pet-fonce.png,2019-04-05-14-08-53-624461-CAM1_pet-fonce_grp746.png,pet-fonce,746,0 days 00:00:01,2019-04-05 14:08:53
1724,2019-04-05-14-08-58-410973-CAM2_not-labeled.png,2019-04-05-14-08-58-410973-CAM2_godet-vide_grp747.png,godet-vide,747,0 days 00:00:05,2019-04-05 14:08:58
1725,2019-04-05-14-08-59-139707-CAM1_godet-vide.png,2019-04-05-14-08-59-139707-CAM1_godet-vide_grp747.png,godet-vide,747,0 days 00:00:01,2019-04-05 14:08:59
1726,2019-04-05-14-09-06-233312-CAM2_pp.png,2019-04-05-14-09-06-233312-CAM2_pp_grp748.png,pp,748,0 days 00:00:07,2019-04-05 14:09:06
1727,2019-04-05-14-09-06-947377-CAM1_pp.png,2019-04-05-14-09-06-947377-CAM1_pp_grp748.png,pp,748,0 days 00:00:00,2019-04-05 14:09:06
